Topic,Title,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link
PES-University-1,How easy is it to change branches at PESU?,1,0,1/0,No,Followed,2019-05-26,https://www.quora.comhttps://www.quora.com/unanswered/How-easy-is-it-to-change-branches-at-PESU
PES-University-1,"Can I get CSE or a BTech in ECE admission for a PESSAT rank of 3,075 in PES Bangalore?",1,0,1/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/Can-I-get-CSE-or-a-BTech-in-ECE-admission-for-a-PESSAT-rank-of-3-075-in-PES-Bangalore
PES-University-1,What was the PESSAT CS cutoff for PES South Campus in 2018?,2,1,2/1,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/What-was-the-PESSAT-CS-cutoff-for-PES-South-Campus-in-2018
PES-University-1,I have secured 4378 rank in PESSAT 2019. Which branches can I get?,1,2,1/2,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/I-have-secured-4378-rank-in-PESSAT-2019-Which-branches-can-I-get
PES-University-1,What are the differences between PESU Ring Road and PESU Electronic City campus?,2,1,2/1,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/What-are-the-differences-between-PESU-Ring-Road-and-PESU-Electronic-City-campus
PES-University-1,I got a rank of 2329 in PESSAT. What branch can I get in the main campus and at which round?,2,2,2/2,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/I-got-a-rank-of-2329-in-PESSAT-What-branch-can-I-get-in-the-main-campus-and-at-which-round
PES-University-1,Can I get CSE with 170 rank in PESSAT?,1,0,1/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/Can-I-get-CSE-with-170-rank-in-PESSAT
PES-University-1,What should I choose between CSE at PES or CSE at VIT Vellore?,3,2,3/2,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/What-should-I-choose-between-CSE-at-PES-or-CSE-at-VIT-Vellore
PES-University-1,"What are my chances of ECE or CSE with a rank of 2,336 in the PESSAT?",2,3,2/3,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/What-are-my-chances-of-ECE-or-CSE-with-a-rank-of-2-336-in-the-PESSAT
PES-University-1,"Can I get CSE in PESIT South Campus (Electronic City campus) with a rank of 3,236?",2,0,2/0,No,Followed,2019-06-27,https://www.quora.comhttps://www.quora.com/unanswered/Can-I-get-CSE-in-PESIT-South-Campus-Electronic-City-campus-with-a-rank-of-3-236
PES-University-1,My rank in PESSAT is 3840 which branch will I get?,1,0,1/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/My-rank-in-PESSAT-is-3840-which-branch-will-I-get
PES-University-1,"Will I get into ECE with a rank of 1,925 in PESIT?",0,1,0/1,No,Requested,2019-05-25,https://www.quora.comhttps://www.quora.com/Will-I-get-into-ECE-with-a-rank-of-1-925-in-PESIT
PES-University-1,"Which is better, VIT or PESSAT?",5,0,5/0,Yes,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/unanswered/Which-is-better-VIT-or-PESSAT
PES-University-1,Can I get CSE at PESIT South Campus by the last round of counselling if I have a rank 2200 in PESSAT?,3,1,3/1,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/Can-I-get-CSE-at-PESIT-South-Campus-by-the-last-round-of-counselling-if-I-have-a-rank-2200-in-PESSAT
PES-University-1,Can I get into computer science at PES University (Bangalore) with a PESSAT rank of 2.5k?,1,2,1/2,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/Can-I-get-into-computer-science-at-PES-University-Bangalore-with-a-PESSAT-rank-of-2-5k
PES-University-1,"My son got a rank of 1017 in PESSAT 2019. Can he get the CSE branch? What is the total fee structure after all scholarships? In all other aspects including faculty, infrastructure and opportunities, where does the college stand?",4,1,4/1,Yes,Followed,2019-05-26,https://www.quora.comhttps://www.quora.com/My-son-got-a-rank-of-1017-in-PESSAT-2019-Can-he-get-the-CSE-branch-What-is-the-total-fee-structure-after-all-scholarships-In-all-other-aspects-including-faculty-infrastructure-and-opportunities-where-does-the
PES-University-1,Can I get a seat in PESU in CSE with a rank of 4504 in the PESSAT?,1,0,1/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/Can-I-get-a-seat-in-PESU-in-CSE-with-a-rank-of-4504-in-the-PESSAT
PES-University-1,Could I get a 90k seat in PES University with a rank of 250 in the PESSAT 2019?,0,0,0/0,No,Requested,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/Could-I-get-a-90k-seat-in-PES-University-with-a-rank-of-250-in-the-PESSAT-2019
PES-University-1,My PESSAT ranking is 3862 which branch will I get?,2,1,2/1,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/My-PESSAT-ranking-is-3862-which-branch-will-I-get
PES-University-1,"Which is better for CSE, BMSCE, PES U, or MSRIT?",0,1,0/1,No,Requested,2019-05-25,https://www.quora.comhttps://www.quora.com/Which-is-better-for-CSE-BMSCE-PES-U-or-MSRIT
PES-University-1,I got 1144 in PESSAT. Can I get CSE in PES Ring Road Campus?,6,3,6/3,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/I-got-1144-in-PESSAT-Can-I-get-CSE-in-PES-Ring-Road-Campus
PES-University-1,What can I get at PES University with a rank of 3992?,1,0,1/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/What-can-I-get-at-PES-University-with-a-rank-of-3992
PES-University-1,"Which is better, CS in SRM or CS in PES?",0,1,0/1,No,Requested,2019-05-25,https://www.quora.comhttps://www.quora.com/Which-is-better-CS-in-SRM-or-CS-in-PES
PES-University-1,"Can I get CSE in PES with a rank of 1,100 in the PESSAT?",3,0,3/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/Can-I-get-CSE-in-PES-with-a-rank-of-1-100-in-the-PESSAT
PES-University-1,What is my chance of getting CS in PES? My KCET rank is 898.,0,1,0/1,No,Requested,2019-05-25,https://www.quora.comhttps://www.quora.com/What-is-my-chance-of-getting-CS-in-PES-My-KCET-rank-is-898
PES-University-1,Can I get into any branch at PES with a rank of 3.6k in the PESSAT?,1,1,1/1,No,Requested,2019-05-25,https://www.quora.comhttps://www.quora.com/Can-I-get-into-any-branch-at-PES-with-a-rank-of-3-6k-in-the-PESSAT
PES-University-1,Which branch can I get with a rank of 2964 in the PESSAT 2019?,2,0,2/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/Which-branch-can-I-get-with-a-rank-of-2964-in-the-PESSAT-2019
PES-University-1,Can I get CSE at PES University as my rank is 1388 in the PESSAT?,3,1,3/1,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/Can-I-get-CSE-at-PES-University-as-my-rank-is-1388-in-the-PESSAT
PES-University-1,What branches could I get from a rank of 1862 in the PESSAT (for both round 1 and 2)?,1,1,1/1,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/What-branches-could-I-get-from-a-rank-of-1862-in-the-PESSAT-for-both-round-1-and-2
PES-University-1,Will I get CSE at PES University with a rank of 473 in the PESSAT 2019?,2,0,2/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/Will-I-get-CSE-at-PES-University-with-a-rank-of-473-in-the-PESSAT-2019
PES-University-1,"Which branch will I get with a rank of 2,733 in the PESSAT?",0,0,0/0,No,Requested,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/Which-branch-will-I-get-with-a-rank-of-2-733-in-the-PESSAT
PES-University-1,My PESSAT rank this year is 1175. Can I get admission in computer science engineering main campus?,1,0,1/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/My-PESSAT-rank-this-year-is-1175-Can-I-get-admission-in-computer-science-engineering-main-campus
PES-University-1,Which stream can I get with a rank of 7205 in the PESSAT 2019?,0,0,0/0,No,Requested,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/Which-stream-can-I-get-with-a-rank-of-7205-in-the-PESSAT-2019
PES-University-1,"What branch can I get in PESU Ring Road with a 2,568 rank in the PESSAT?",1,1,1/1,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/What-branch-can-I-get-in-PESU-Ring-Road-with-a-2-568-rank-in-the-PESSAT
PES-University-1,What is the probability of getting a CS seat in PES Bangalore with a rank of 2100 in the PESSAT?,2,0,2/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-probability-of-getting-a-CS-seat-in-PES-Bangalore-with-a-rank-of-2100-in-the-PESSAT
PES-University-1,"Which is a better option, CSE in VIT COMEDK or PES University?",5,0,5/0,Yes,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/Which-is-a-better-option-CSE-in-VIT-COMEDK-or-PES-University
PES-University-1,"Which is good in terms of placements, MIT (Manipal) ECE or PESU (Main) CSE?",2,1,2/1,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/Which-is-good-in-terms-of-placements-MIT-Manipal-ECE-or-PESU-Main-CSE
PES-University-1,Can I get any branch in PESSAT for engineering with a rank of 6940 in 2019?,2,1,2/1,No,Followed,2019-05-28,https://www.quora.comhttps://www.quora.com/Can-I-get-any-branch-in-PESSAT-for-engineering-with-a-rank-of-6940-in-2019
PES-University-1,What is the probability of getting a CS seat at PES Bangalore with a PESSAT ranking of 2170?,2,1,2/1,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/What-is-the-probability-of-getting-a-CS-seat-at-PES-Bangalore-with-a-PESSAT-ranking-of-2170
PES-University-1,I got 6300 rank on PESSAT which branch will I get?,2,1,2/1,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/I-got-6300-rank-on-PESSAT-which-branch-will-I-get
PES-University-1,I secured a rank of 1904 in PESSAT. Will I get EC now that PESIT has been converted to PESU?,2,0,2/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/I-secured-a-rank-of-1904-in-PESSAT-Will-I-get-EC-now-that-PESIT-has-been-converted-to-PESU
PES-University-1,"Will I get a seat in PES ECE with a rank of 984 if I have 61% in PU (58% Physics, 64% Chemistry, 61% Mathematics)?",2,2,2/2,No,Followed,2019-05-27,https://www.quora.comhttps://www.quora.com/Will-I-get-a-seat-in-PES-ECE-with-a-rank-of-984-if-I-have-61-in-PU-58-Physics-64-Chemistry-61-Mathematics
PES-University-1,What branch will I be offered with a rank of 3090 in the PESSAT 2019 exams?,3,1,3/1,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/What-branch-will-I-be-offered-with-a-rank-of-3090-in-the-PESSAT-2019-exams
PES-University-1,My PESSAT rank is 3878. What are the branches that I can get with this rank?,1,0,1/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/My-PESSAT-rank-is-3878-What-are-the-branches-that-I-can-get-with-this-rank
PES-University-1,With a PESSAT rank of 3081 what branch can I get into apart from mech and civil?,1,0,1/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/With-a-PESSAT-rank-of-3081-what-branch-can-I-get-into-apart-from-mech-and-civil
PES-University-1,Where can we check the PESSAT 2019 cutoff?,2,1,2/1,No,Followed,2020-01-21,https://www.quora.comhttps://www.quora.com/Where-can-we-check-the-PESSAT-2019-cutoff
PES-University-1,Will I get CSE at PES University with a rank of 938 in the PESSAT?,3,0,3/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/Will-I-get-CSE-at-PES-University-with-a-rank-of-938-in-the-PESSAT
PES-University-1,What is your PESSAT 2019 rank?,2,1,2/1,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/What-is-your-PESSAT-2019-rank
PES-University-1,Can I get CSE in PES with a rank of 938 in the PESSAT?,2,0,2/0,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/Can-I-get-CSE-in-PES-with-a-rank-of-938-in-the-PESSAT
PES-University-1,"What branch will I get at PES University with a rank of 3,500?",1,0,1/0,No,Requested,2019-05-25,https://www.quora.comhttps://www.quora.com/unanswered/What-branch-will-I-get-at-PES-University-with-a-rank-of-3-500
PES-University-1,What is your rank in the PESSAT 2019?,6,2,6/2,No,Followed,2020-03-17,https://www.quora.comhttps://www.quora.com/What-is-your-rank-in-the-PESSAT-2019
PES-University-1,"Will I be able to get into PES University, Bangalore for mechanical engineering through the COMEDK 2019 at 72 marks?",2,2,2/2,No,Followed,2019-05-25,https://www.quora.comhttps://www.quora.com/Will-I-be-able-to-get-into-PES-University-Bangalore-for-mechanical-engineering-through-the-COMEDK-2019-at-72-marks
PES-University-1,"Which is better for CSE and placements, Manipal main campus, RVCE, or PES, Bangalore?",11,1,11/1,Yes,Followed,2019-05-30,https://www.quora.comhttps://www.quora.com/Which-is-better-for-CSE-and-placements-Manipal-main-campus-RVCE-or-PES-Bangalore
PES-University-1,How are the campus life and placements at PES University for CSE?,4,0,4/0,Yes,Followed,2019-06-22,https://www.quora.comhttps://www.quora.com/unanswered/How-are-the-campus-life-and-placements-at-PES-University-for-CSE
PES-University-1,How are the placements for civil branch students at PES University in core companies?,1,1,1/1,No,Followed,2019-05-24,https://www.quora.comhttps://www.quora.com/How-are-the-placements-for-civil-branch-students-at-PES-University-in-core-companies
PES-University-1,"Considering overall factors including extracurriculars and international recognition for further studies abroad, which is the preferred order of college for engineering in CSE: RV, PES, and BMS?",3,1,3/1,No,Followed,2019-05-24,https://www.quora.comhttps://www.quora.com/Considering-overall-factors-including-extracurriculars-and-international-recognition-for-further-studies-abroad-which-is-the-preferred-order-of-college-for-engineering-in-CSE-RV-PES-and-BMS
PES-University-1,Is PES University a good choice for hotel management in Bangalore?,1,0,1/0,No,Followed,2019-05-23,https://www.quora.comhttps://www.quora.com/unanswered/Is-PES-University-a-good-choice-for-hotel-management-in-Bangalore
PES-University-1,What should I go for IIHM or PES University for hotel management in Bangalore?,0,0,0/0,No,Requested,2019-05-23,https://www.quora.comhttps://www.quora.com/unanswered/What-should-I-go-for-IIHM-or-PES-University-for-hotel-management-in-Bangalore
PES-University-1,Should I join PES University or IIHM for hotel management?,1,1,1/1,No,Followed,2019-05-23,https://www.quora.comhttps://www.quora.com/Should-I-join-PES-University-or-IIHM-for-hotel-management
PES-University-1,"Which is better, Symbiosis, Pune or PES University, Bangalore?",1,1,1/1,No,Followed,2019-05-23,https://www.quora.comhttps://www.quora.com/Which-is-better-Symbiosis-Pune-or-PES-University-Bangalore
PES-University-1,"Which college should I prefer for B.Tech in ECE, RVCE or PES College of Engineering? Who has better placements?",2,2,2/2,No,Followed,2019-06-11,https://www.quora.comhttps://www.quora.com/Which-college-should-I-prefer-for-B-Tech-in-ECE-RVCE-or-PES-College-of-Engineering-Who-has-better-placements
PES-University-1,I'm going to be a fresher this year for CSE? I didn't have CS in 12th. Do you suggest any prerequisite for CSE at PES University?,1,2,1/2,No,Requested,2019-05-22,https://www.quora.comhttps://www.quora.com/Im-going-to-be-a-fresher-this-year-for-CSE-I-didnt-have-CS-in-12th-Do-you-suggest-any-prerequisite-for-CSE-at-PES-University
PES-University-1,How does mechanical engineering in NITK and PES University compare?,0,0,0/0,No,Requested,2019-05-22,https://www.quora.comhttps://www.quora.com/unanswered/How-does-mechanical-engineering-in-NITK-and-PES-University-compare
PES-University-1,"Which university would you recommend for CSE out of the following: MIT (Manipal), PESIT (Bengaluru), Bennett University (Delhi), VIT (Vellore), and LNMIIT (Jaipur)?",6,2,6/2,No,Followed,2019-05-26,https://www.quora.comhttps://www.quora.com/Which-university-would-you-recommend-for-CSE-out-of-the-following-MIT-Manipal-PESIT-Bengaluru-Bennett-University-Delhi-VIT-Vellore-and-LNMIIT-Jaipur
PES-University-1,"Which is better: Jain University, KL University or PES University?",2,1,2/1,No,Followed,2019-05-22,https://www.quora.comhttps://www.quora.com/Which-is-better-Jain-University-KL-University-or-PES-University
PES-University-1,"Which is the better one, PESIT or UPES for computer science?",0,2,0/2,No,Requested,2019-05-19,https://www.quora.comhttps://www.quora.com/Which-is-the-better-one-PESIT-or-UPES-for-computer-science
PES-University-1,What is the PESSAT 2019 score required for CS branch admission?,2,1,2/1,No,Followed,2019-05-24,https://www.quora.comhttps://www.quora.com/What-is-the-PESSAT-2019-score-required-for-CS-branch-admission
PES-University-1,How hard is it to attain admission into PES University through PESSAT? Other slot students found the paper easy but my paper was difficult and most of the questions were not clear. What should I do?,1,0,1/0,No,Requested,2019-05-19,https://www.quora.comhttps://www.quora.com/unanswered/How-hard-is-it-to-attain-admission-into-PES-University-through-PESSAT-Other-slot-students-found-the-paper-easy-but-my-paper-was-difficult-and-most-of-the-questions-were-not-clear-What-should-I-do
PES-University-1,Does PES University offer a semester abroad programme?,2,2,2/2,No,Followed,2020-01-21,https://www.quora.comhttps://www.quora.com/Does-PES-University-offer-a-semester-abroad-programme
PES-University-1,"Now that PES south campus is no longer under VTU, is there any difference between the two campus' in terms of placements?",3,1,3/1,No,Followed,2019-05-22,https://www.quora.comhttps://www.quora.com/Now-that-PES-south-campus-is-no-longer-under-VTU-is-there-any-difference-between-the-two-campus-in-terms-of-placements
PES-University-1,What are the PES University placement statistics for 2019?,5,0,5/0,Yes,Followed,2019-05-29,https://www.quora.comhttps://www.quora.com/unanswered/What-are-the-PES-University-placement-statistics-for-2019
PES-University-1,What are the passing marks in PES University? Is it 35 or 40?,4,0,4/0,Yes,Followed,2019-05-28,https://www.quora.comhttps://www.quora.com/unanswered/What-are-the-passing-marks-in-PES-University-Is-it-35-or-40
PES-University-1,What are some important topics and questions for PESSAT?,1,0,1/0,No,Followed,2019-05-16,https://www.quora.comhttps://www.quora.com/unanswered/What-are-some-important-topics-and-questions-for-PESSAT
PES-University-1,Should I do CS from Amity Noida or PES University?,1,1,1/1,No,Followed,2019-05-15,https://www.quora.comhttps://www.quora.com/Should-I-do-CS-from-Amity-Noida-or-PES-University
PES-University-1,What is the fee for the supply paper at PES University?,1,0,1/0,No,Followed,2019-05-14,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-fee-for-the-supply-paper-at-PES-University
PES-University-1,What are the marks vs. rank scene in the PESSAT exam?,3,0,3/0,No,Followed,2019-05-13,https://www.quora.comhttps://www.quora.com/unanswered/What-are-the-marks-vs-rank-scene-in-the-PESSAT-exam
PES-University-1,What are the class timings for M.Tech students in PES Ring Road campus?,1,0,1/0,No,Followed,2019-05-13,https://www.quora.comhttps://www.quora.com/unanswered/What-are-the-class-timings-for-M-Tech-students-in-PES-Ring-Road-campus
PES-University-1,Which college has a better ranking for a CSE B.Tech between BMS and PES?,2,0,2/0,No,Followed,2019-05-11,https://www.quora.comhttps://www.quora.com/unanswered/Which-college-has-a-better-ranking-for-a-CSE-B-Tech-between-BMS-and-PES
PES-University-1,Would there be any fee concession in PES University for someone in the top 100 of the PES Scholastic Aptitude Test (PESSAT) for the 2019 B.Tech batch?,2,2,2/2,No,Followed,2019-05-10,https://www.quora.comhttps://www.quora.com/Would-there-be-any-fee-concession-in-PES-University-for-someone-in-the-top-100-of-the-PES-Scholastic-Aptitude-Test-PESSAT-for-the-2019-B-Tech-batch
PES-University-1,"Can I get a seat in CSE or ISE with a rank of 1000 (KCET) at RVCE, BMSCE, MSRIT or PES (general category)?",1,1,1/1,No,Followed,2019-05-10,https://www.quora.comhttps://www.quora.com/Can-I-get-a-seat-in-CSE-or-ISE-with-a-rank-of-1000-KCET-at-RVCE-BMSCE-MSRIT-or-PES-general-category
PES-University-1,What was your score in PESSAT and your rank?,0,0,0/0,No,Requested,2019-05-10,https://www.quora.comhttps://www.quora.com/unanswered/What-was-your-score-in-PESSAT-and-your-rank
PES-University-1,"Which college is better for mechanical engineering, PES University or MSRIT?",1,4,1/4,No,Followed,2019-06-12,https://www.quora.comhttps://www.quora.com/Which-college-is-better-for-mechanical-engineering-PES-University-or-MSRIT
PES-University-1,How many marks do we need for ECE in PESSAT?,3,1,3/1,No,Followed,2019-05-09,https://www.quora.comhttps://www.quora.com/How-many-marks-do-we-need-for-ECE-in-PESSAT
PES-University-1,Where can I find the PESSAT practice paper for engineering?,0,1,0/1,No,Requested,2019-05-08,https://www.quora.comhttps://www.quora.com/Where-can-I-find-the-PESSAT-practice-paper-for-engineering
PES-University-1,How many candidates have applied for PESSAT 2019?,1,1,1/1,No,Followed,2019-05-13,https://www.quora.comhttps://www.quora.com/How-many-candidates-have-applied-for-PESSAT-2019
PES-University-1,"What is the procedure to get admission in state colleges like RVCE, BMS, and PES through the GATE score?",0,0,0/0,No,Requested,2019-05-04,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-procedure-to-get-admission-in-state-colleges-like-RVCE-BMS-and-PES-through-the-GATE-score
PES-University-1,"What's the college timing of a PES degree in Hanumanthnagar, Bangalore?",1,0,1/0,No,Followed,2019-05-04,https://www.quora.comhttps://www.quora.com/unanswered/Whats-the-college-timing-of-a-PES-degree-in-Hanumanthnagar-Bangalore
PES-University-1,Which study material should I refer to for PESSAT English?,1,1,1/1,No,Requested,2019-05-04,https://www.quora.comhttps://www.quora.com/Which-study-material-should-I-refer-to-for-PESSAT-English
PES-University-1,How many que did you attempt in PESSAT?,0,0,0/0,No,Requested,2019-05-04,https://www.quora.comhttps://www.quora.com/unanswered/How-many-que-did-you-attempt-in-PESSAT
PES-University-1,When will the construction be completed at PES University main campus?,1,1,1/1,No,Followed,2019-05-04,https://www.quora.comhttps://www.quora.com/When-will-the-construction-be-completed-at-PES-University-main-campus
PES-University-1,"Which is better, RCVE, PES or Ramaiah for the CSE branch?",3,2,3/2,No,Followed,2019-05-04,https://www.quora.comhttps://www.quora.com/Which-is-better-RCVE-PES-or-Ramaiah-for-the-CSE-branch
PES-University-1,"Is it possible for a student in the EEE department (PESSAT quota) to shift to the CS department (management quota) after 1st year at PESU, RR campus? If yes, under what conditions?",1,0,1/0,No,Requested,2019-05-04,https://www.quora.comhttps://www.quora.com/unanswered/Is-it-possible-for-a-student-in-the-EEE-department-PESSAT-quota-to-shift-to-the-CS-department-management-quota-after-1st-year-at-PESU-RR-campus-If-yes-under-what-conditions
PES-University-1,Is it true that all PES A/B1 PRs serving the NS will be posted into infantry?,2,2,2/2,No,Followed,2019-05-07,https://www.quora.comhttps://www.quora.com/Is-it-true-that-all-PES-A-B1-PRs-serving-the-NS-will-be-posted-into-infantry
PES-University-1,Is PES 2019 a good game? Why or why not?,1,0,1/0,No,Followed,2019-05-03,https://www.quora.comhttps://www.quora.com/unanswered/Is-PES-2019-a-good-game-Why-or-why-not
PES-University-1,How was your PESSAT 2019? How much did you attempt and what are your expectations?,9,0,9/0,Yes,Followed,2019-05-18,https://www.quora.comhttps://www.quora.com/unanswered/How-was-your-PESSAT-2019-How-much-did-you-attempt-and-what-are-your-expectations
PES-University-1,How was PESSAT 2019? How did it fare in difficulty?,9,1,9/1,Yes,Followed,2019-05-11,https://www.quora.comhttps://www.quora.com/How-was-PESSAT-2019-How-did-it-fare-in-difficulty
PES-University-1,Can we jump from mechanical to CS in PES?,0,1,0/1,No,Requested,2019-05-02,https://www.quora.comhttps://www.quora.com/Can-we-jump-from-mechanical-to-CS-in-PES
PES-University-1,Why is there no proper football ground in PESU Banashankari?,1,1,1/1,No,Followed,2019-05-02,https://www.quora.comhttps://www.quora.com/Why-is-there-no-proper-football-ground-in-PESU-Banashankari
PES-University-1,What should be my score and rank in KCET 2019 to get into the CSE branch PES or BMS based on the difficulty level of this year's exam? My PCM score on boards is 270/300.,3,1,3/1,No,Followed,2019-05-09,https://www.quora.comhttps://www.quora.com/What-should-be-my-score-and-rank-in-KCET-2019-to-get-into-the-CSE-branch-PES-or-BMS-based-on-the-difficulty-level-of-this-years-exam-My-PCM-score-on-boards-is-270-300
PES-University-1,Where do I get to attempt the PESSAT mock tests for 2019?,1,1,1/1,No,Followed,2020-01-21,https://www.quora.comhttps://www.quora.com/Where-do-I-get-to-attempt-the-PESSAT-mock-tests-for-2019
PES-University-1,"I have got 2831 rank in VIT 2019. Do I get CSE? What about the fees? Which is better PES, Bangalore or VIT?",0,0,0/0,No,Requested,2019-04-29,https://www.quora.comhttps://www.quora.com/unanswered/I-have-got-2831-rank-in-VIT-2019-Do-I-get-CSE-What-about-the-fees-Which-is-better-PES-Bangalore-or-VIT
PES-University-1,"Which is better, NITK for civil engineering or PESIT CSE?",1,3,1/3,No,Followed,2019-04-28,https://www.quora.comhttps://www.quora.com/Which-is-better-NITK-for-civil-engineering-or-PESIT-CSE
PES-University-1,What was the PESU south COMEDK cutoff in 2018?,1,0,1/0,No,Followed,2019-04-28,https://www.quora.comhttps://www.quora.com/unanswered/What-was-the-PESU-south-COMEDK-cutoff-in-2018
PES-University-1,What will be the fees structure of PES university?,2,1,2/1,No,Followed,2020-02-24,https://www.quora.comhttps://www.quora.com/What-will-be-the-fees-structure-of-PES-university
PES-University-1,"What are some crazy stories that happened, heard or done at PES University?",1,2,1/2,No,Followed,2019-04-27,https://www.quora.comhttps://www.quora.com/What-are-some-crazy-stories-that-happened-heard-or-done-at-PES-University
PES-University-1,Can a general merit candidate from Karnataka get the CSE at PES South Campus if his rank is 2000 in the KCET?,0,1,0/1,No,Requested,2019-04-27,https://www.quora.comhttps://www.quora.com/Can-a-general-merit-candidate-from-Karnataka-get-the-CSE-at-PES-South-Campus-if-his-rank-is-2000-in-the-KCET
PES-University-1,How many rounds of counseling are held for PES through KCET?,2,0,2/0,No,Followed,2019-04-27,https://www.quora.comhttps://www.quora.com/unanswered/How-many-rounds-of-counseling-are-held-for-PES-through-KCET
PES-University-1,Would there be any concession in the fees for PESSAT student if his rank is under top 100?,1,0,1/0,No,Followed,2019-04-26,https://www.quora.comhttps://www.quora.com/unanswered/Would-there-be-any-concession-in-the-fees-for-PESSAT-student-if-his-rank-is-under-top-100
PES-University-1,What is the fee structure of PES University?,3,1,3/1,No,Followed,2020-06-05,https://www.quora.comhttps://www.quora.com/What-is-the-fee-structure-of-PES-University
PES-University-1,How do I get admission in PES University?,2,3,2/3,No,Followed,2020-01-21,https://www.quora.comhttps://www.quora.com/How-do-I-get-admission-in-PES-University-1
PES-University-1,Will I get CSE at PES South Campus if my KCET rank is in the top 2000 if I am from the general merit?,2,1,2/1,No,Followed,2019-04-25,https://www.quora.comhttps://www.quora.com/Will-I-get-CSE-at-PES-South-Campus-if-my-KCET-rank-is-in-the-top-2000-if-I-am-from-the-general-merit
PES-University-1,How many companies have the cutoff of 6.0 CGPA for ECE branch at PES University?,7,0,7/0,Yes,Followed,2019-04-25,https://www.quora.comhttps://www.quora.com/unanswered/How-many-companies-have-the-cutoff-of-6-0-CGPA-for-ECE-branch-at-PES-University
PES-University-1,"How good is the placement for an M.Tech in VLSI at PES University, Bangalore?",1,0,1/0,No,Followed,2019-06-06,https://www.quora.comhttps://www.quora.com/unanswered/How-good-is-the-placement-for-an-M-Tech-in-VLSI-at-PES-University-Bangalore
PES-University-1,How is PES Law University?,1,0,1/0,No,Followed,2019-04-24,https://www.quora.comhttps://www.quora.com/unanswered/How-is-PES-Law-University
PES-University-1,What is generally the cutoff for computer science at PES South campus through KCET for a general meeting candidate?,3,3,3/3,No,Followed,2019-07-31,https://www.quora.comhttps://www.quora.com/What-is-generally-the-cutoff-for-computer-science-at-PES-South-campus-through-KCET-for-a-general-meeting-candidate
PES-University-1,Does PES South campus offer the information science course?,1,3,1/3,No,Followed,2019-04-23,https://www.quora.comhttps://www.quora.com/Does-PES-South-campus-offer-the-information-science-course
PES-University-1,What are generally the cutoff ranks for information science in PES South campus Bangalore through KCET?,2,3,2/3,No,Followed,2019-06-04,https://www.quora.comhttps://www.quora.com/What-are-generally-the-cutoff-ranks-for-information-science-in-PES-South-campus-Bangalore-through-KCET
PES-University-1,How different are computer science and information science in PES Bangalore?,1,2,1/2,No,Followed,2019-04-23,https://www.quora.comhttps://www.quora.com/How-different-are-computer-science-and-information-science-in-PES-Bangalore
